name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
N/A,N/A,Niedersachsen,166.82,2h 46m,53.7480018,7.4824257,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.82,2h 46m,53.748055,7.4824391,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.82,2h 46m,53.475289,12.5121638,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4779764,12.5126443,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7483254,7.4823868,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4780068,12.5126846,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4780619,12.512588,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4779522,12.5126419,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7515097,7.4829891,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4780336,12.5126376,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7515783,7.4829781,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7515875,7.4829766,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7516215,7.4830463,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7514253,7.4830592,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7515818,7.4830283,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7516559,7.4830395,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7465235,7.4820175,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7516197,7.4830208,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7463515,7.4819593,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7480629,7.4823734,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.83,2h 46m,53.4779315,12.5126535,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7515133,7.4830418,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.83,2h 46m,53.7514082,7.4830055,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.84,2h 46m,53.4753768,12.5124089,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.84,2h 46m,53.7515804,7.4828495,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.84,2h 46m,53.751399,7.4828428,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.84,2h 46m,53.4796132,12.5129882,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.84,2h 46m,53.4795913,12.5129495,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.84,2h 46m,53.4779126,12.5126808,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.84,2h 46m,53.4796327,12.5129498,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.84,2h 46m,53.7516218,7.4828428,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.85,2h 46m,53.7462726,7.4816335,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.85,2h 46m,53.7483349,7.4821454,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.85,2h 46m,53.7463855,7.4816717,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.85,2h 46m,53.7480962,7.4820623,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,166.85,2h 46m,53.4733374,12.5124392,N/A,unknown,N/A,N/A,Yes
De Insulåner,Langeoog,Niedersachsen,166.85,2h 46m,53.747357,7.4819759,"Vormann-Otten-Weg, 12, 26465, Langeoog",hotel,N/A,https://hotel-de-insulaner.de/,Yes
N/A,N/A,Niedersachsen,166.86,2h 46m,53.7464011,7.4815409,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.86,2h 46m,53.7462881,7.4815027,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,166.86,2h 46m,53.7516026,7.4825023,N/A,unknown,N/A,N/A,Yes
